Product_id,selling_price
ACCEEV5V5VD5DR9C,784.8129316283836
UMBEJZFHE285UEV2,5988.091020637128
SHOEBN3FFYG75P3D,3132.934183211662
NKCEFGFURYNWH2DR,4097.079096775972
ETHEJG7NW4M4AFCZ,6916.840340978747
SWSE9UH4KXCHZHRJ,3753.337699712021
CRTECN2QZ7XUGBR6,3998.6724530367596
BRAEDNX2NHZX5PKN,9960.548915525571
BRAE73KFJGNSP2NP,2418.530383268547
MAHEDFPZVKF79JVQ,3994.2134993198806
NKCECRQY6MGHBPQ3,8775.760500137063
CRTECN2QYYWUXHRP,3087.9423627130554
CPCEKY4TKBYFE7PH,5841.758271730851
TOPEA8HNSZB8VGUR,2396.4150960407583
TOPECJZ4ZDXQZB4A,5249.188528929593
SHIE92XGJHG4HH5E,6204.432511774946
CRTECN2QVSZXUG7X,4767.666097829535
BRAEBBYRUSRHZD34,7358.780360880846
IFPEE76BG92E5SVS,5786.825948938318
CAGEBZ7UGCZZHVTE,252.46226276231462
CAGE3GFTPMNXPZAG,853.8670820796463
SWTEDX3KRCTNHUGY,5658.752873803518
BBAEFKXVXVM8SYZW,7229.250134678536
PENEGZ6RHFWHX7JX,1277.705256819671
ETHEGFZFQT7ZCH3U,3040.037983181595
TOPEE2FFAXQGSUZH,5304.941298335365
CRTECN2QWAGCHYGC,3963.378151250492
SNDEJGWQSWNHXXA3,11498.400656274573
BHGEGTAVKNNCPUGG,12824.657227685399
BBAEGNUNHHZEYSPD,561.6775834062041
NKCEANMPZYMHYEA3,484.42573737888176
RNGE88Q9FH632SHU,1160.5476182348038
SNDE7PY9TG8P7YYR,1019.6220159952934
SNDEHZQ7YZAHAZYP,4750.174291553515
CRTECN2RDAKXQHYH,3767.87123914293
SNDEAVZ4MSGYFBUD,1496.8980992775141
RTRDWBPC23ZAYMSE,10209.179564606473
PCSDYQEW5ZMFBVFQ,10800.277146247803
DREECZJBH8KGCZHT,8568.843355256296
CAGED654SQMMADH7,1982.326658624258
MFLEYGFH8PFBVRDG,5001.876308856101
SHIEBWNUURZ8BWDZ,4220.226795769808
BRAECTFYXKNAVFAN,5963.903955543232
BRAECBVGHCB2FN49,4769.184208901009
SHOEHX7CGSEMUENU,2927.0349854456613
CRTEB774NHSDW3DV,2473.2741334283705
VLBEGZ7SZFZBUGBZ,5974.8496323091795
BRAEGJFXGYFPGHYG,4738.89365329516
ACCEGKG4S4B7QGGT,2218.006215091991
BBAECKHYXGE3VJXB,1822.8153768456964
BBAEDVYSEN75YZZ7,6207.492273740525
RTRDYZCGGJFBU6XM,3102.477114765511
CAGEBTJBB5X8GCF8,839.042819226604
HLUEJQ3UVGNXSPZG,7845.692357393172
NKCE8RB5WSWKJPFR,3640.0332671639503
BRAEDFYYKNGBGPF3,6783.106152798437
SHIE2CAJP6XBWPU2,3872.859599928743
SHOE2GUJW6XNFG3W,780.6609493945138
TWCEJFXHGDSG5XZV,6238.04760410728
NKCE9Z2JYUYZ2JZ3,9889.910171158743
WATE54YZWYXR6Z7J,2410.6209417817595
SWTEEYFFFRWGKZR5,5539.53657262454
NKCE6NHRGQJHWFDK,5064.357945034348
NKCEYM3B6ZP3YSQQ,3790.614276629306
PAEE8AHWJWMDAXZU,7737.476622823963
RTRDZK8XCUEKZDFZ,626.7619285976251
TOPEHZMHJHEMRDHY,3065.462262178972
NKCE9AZMPE3PJPEW,613.2729875868943
BRAEAR7WUYD3CZAT,2644.19874406755
BRAEG7AYZAQBS3EH,6061.733199330316
BRAEDQEEYYH4WRQK,4617.465662696211
BRAE4F8NCQJFTGEZ,5453.626527081546
MUGEACY87HUCUYCD,3737.8981974964663
BOTEDSEN9ZSFUUAQ,1417.1708835059464
WATE3GEYE8JQT7WM,6007.2808608933465
TOPEB96CYHMPMDKH,2474.0310520601424
NKCE5QGT7GFDSUZK,2214.021578250503
VESEGZRVWZEYTVMG,6901.934863562617
SCHE4YSTHJSYEJHJ,3006.9862047442057
KLSEGT5ZUGR9FQXE,6146.053335974196
NKCE79CGHYMSS7GH,3086.3612809215674
JEAE8CZGJ8PGGHRQ,712.5192082140223
SHOEC8QGWFF2VXAN,3010.2172540916554
SHIE6G75RNDQSGUQ,1873.3404403645654
SHODZ5YHTEHZTR3V,4228.43675877522
ACCEKFVVZJMTYWPK,3848.901673768541
DRPEHGFFGQTXK3E3,2996.1203415981813
CRGE4XJBHZGHJYGU,7025.623506398044
NKCE9Q93F3HJYGZT,496.6513949632724
SNDEGJFV5J8CTGJV,8016.913701561804
SUDEHYGUMT6UGYAR,3092.0143633991606
RNGE7M92HQECSUYG,6662.001068071194
TOPE7ZHYDE2MKNHF,3951.8737701251707
NKCEBHGBEABMWDKA,5432.022767047041
PACE7ZNHBP4FASAQ,2573.3334818395488
NKCE7A3XXTTBHHC6,3962.3443903222387
WCKE2TFYTHBHTP5B,5339.9272521472
BRAEDTPDZSCRZCYG,5387.2869021797915
SHOEBKEYSKS87GKG,3688.3118613165575
CAGDUGFYGG2KWWK7,10157.924308692523
SHODZDAE6FKCC8AH,581.295272384175
SGLEGBV5STVHGKTD,5915.3909430142485
RTREBVK9HX8XJH2T,442.9592227687255
PCSEAKVBGC7CJQZT,10288.788495378625
MATEB88T7MVJGSG5,5672.334876090583
WATDJYPXKHPPNGQK,7376.375849688752
BRAE8QNFFGWGG5MY,1885.878466869642
NKCDWBPZZSYWKHE9,2214.435304220885
USGEJPQHT8YPZ7D8,3389.5528670630465
NKCEFKBYHXQ8VVF8,535.7701684596054
SHOE4JCEZDRSHC4S,3162.78536649961
ACCE9E2RT56M3GSU,4465.597705154782
CRTECN2QXQGJ7JZD,3794.0906954571337
TOPEBS26V3JRYSF3,719.1673949917863
NKCECZNMRRVZ9YWF,283.7000649008791
CAGE75QCGVXYV78T,3103.4432035369864
WATDG9F74GYWEH4U,1835.3699955708453
BRAE3WVQPYSZ54FF,7096.195229353198
SWSEBHCP9JC4GQKT,4422.888222261557
MUGEBJ7XAFVH25VD,1896.878544280733
LJGEATZRDCFAJGYZ,5874.896133110031
BRAEBXRB8GFZ6HM6,4452.0895907689855
RNGEDAPFZWSSMHYW,1226.9519894267103
DREEHFABXP5AUZA8,5030.839370994004
RTRDFFYGJ4GNRSHQ,9911.806631664389
CBREFYM9TSSUHJSQ,2975.7979014251614
PBXE6EF4PSJX9WXH,3283.5366547216718
CRTEHSS9UZJZYMZD,545.6602183434982
DRPEHYHG9YYHD2HH,4464.913024026083
CAGE9AGR4VWWTDY4,8418.33037743065
AVCEJCJQWBYMNPGU,2259.5258492555017
BRAE7T3WADAJU4ZS,2317.2810914352403
TPYEGGUFSKXJFYY5,7116.896633466252
SUDEHYGU4GE9UCXJ,5518.763163314166
FABEB2TXH4MGQC2H,5178.311934366876
NKCE9G2BZAGKXPGY,4545.246889187174
TOPE8H5DJWGAY2CD,9419.865431539425
BBAEGGF3HF3ZPBVG,1825.1608123834212
ACCEC87TREZYJJPE,6677.607141853444
DRPEHYHMEZHDYRK5,3781.2625285332483
NKCE5VAAPVP5DGMZ,573.6934374835371
NKCEBZN92EJ7PDFH,3037.0942007955186
ACCDXFPYT58AGGAF,6921.5607500772985
MUGEGZUHX744RFEN,5822.948046194172
RNGE8Z3KSHGCMSCP,3229.306755830198
SHIEYZ3F3QWMYNEC,3510.6827388972933
SHOEJCZ2JNGJSPEJ,8452.024334352593
CRTEB774RSGGQZ9U,3720.7351304080557
BRAE8AJZW5QBNWAZ,2217.9819999358742
CRTECN2QZ8CWZEFZ,5664.999910997668
SHIE9FMZAH4U4H6Z,485.3743179954487
CAGE68FFYRMDRF3X,8787.671099114094
NKCE3GNVPGUYY8AZ,3677.6103230907283
PCSE4ZQ8TRUZDMEU,1386.2911424954964
PACEC89YGNYZCMC4,1008.2664793647789
NKCE9YX24KHRDNHG,3445.0067480104353
FABE88MGUBPCQWR8,2666.7088128863197
ACCEH74HAGTY6W8P,856.9016786206261
NKCECGVARVRMARSS,6091.021350708588
CRTECN2QZXFVEPGG,3961.4840928618314
NKCEC8AZQUFGUXGH,2228.196043518647
SHOED6C5ZGCBKTP2,2649.640211140956
RTRD7HN3BBE7G9YT,3265.840123046922
ACCEA8JPDNTF7NZN,1614.685401594623
NKCEBHGBAFBCXXYC,1034.6002781861682
PCSEC86VGEWVKHWZ,13556.402919219272
SHOE3URGYEVZ55GD,3253.4643869370475
NKCE9PFFQHU7GTU7,9806.441352461947
CRTECN2RCH9CG4SA,6188.559465810264
TSHEHU5RWUGEAJFE,5238.650264397148
PBXE92G5YEA7JAHZ,4866.216618855623
ACCE8XUCYRB9ATHZ,4208.050881054521
CRTECN2QWEDYMDNQ,1008.2664793647789
PTPEYCF7GZU2T54E,2086.351159870752
SHOEC9FZ3BAF7ASF,3994.2134993198806
CAGE7DSFQGVEGHC8,6050.302154457783
SHODUMFYWTPDYNX6,5180.940855196563
ACCE6P3BBZD72UJ6,828.3290111922029
NKCEFG3CHGEHMRTD,3083.4487712318114
RNGEDAKBYYVCFWZP,7767.8648930486615
TROEGZ65YHBQKG9T,5493.3252891628445
BRAEDSKCXVNYXGA6,1410.3949782847976
NKCE9ZVGMHZVTF2D,4532.803597119437
WATDUKHHH4SQXDAK,4956.674319189286
CAGE745BJ67RZCRR,2851.9907714371925
PCSEAKVBNSFWGBGE,1230.359386562372
TSHEHV9TPRUBUENE,4447.193462638787
SHOEY8RMVZV3UY3A,3992.2868874554774
TOPEGWUTW6GWYSBE,2342.525339877207
ACCDQDYBYVQZNHCH,8777.734368501182
MUGEBFGF6MDQGHBG,3964.3886554981013
CAGE6HHHUHFQSAPW,555.8697320699275
RNGE7GVYAP66GRDD,4169.2873703173545
PBXE5SUCYEBBSFXJ,10214.932408880233
BRAEBBMQZBZHCFAJ,4446.416406468297
BRAEAC839PBQV9KF,1133.1044044692528
BRAEAW9HT2EUZD3X,1950.2687238381159
SHIE2QTSMSXF9QAH,3894.9594718437393
RTRD6FYYWFHEYJYE,5299.12675251204
CAGEFPY9ZSFFNVAW,9883.341578973166
ACCEGKTSGJEEVTZ4,956.2626686219791
AIREDJCGZN2HKZHJ,3241.0144450764064
BRAEA5MZ8VZHNGGH,7771.481151869016
CRTECN2QX53WHTKZ,2901.9418219928775
JWSEBCY4HDWGJZBT,1363.140364089163
BRAEB2ZTVYY3UKWA,2281.13865509791
WATDZMBRPYAYTP4G,7195.312171510268
TOPE7WAUFEYYDXKG,10100.884733110099
TSHE4DTF53HPYMU4,3992.8760203842044
BLAEE3YXZGWWT8UD,6426.949678991336
RNGE7M925YCWZZRR,6683.453135964687
BKPEGXWHXG4GZWET,1126.772836623339
RTRE8GJUFNETVUMZ,5257.330888838211
SWTECXPHFVTHWJF7,10312.579553034728
SHIECKYBNNY2BNZD,4050.913063674293
WATE7GP3JZMFEGZG,11093.824238475268
CAGE68FFHZRTSZS5,4136.099245953818
ACCEGYP2TMX2NUPH,5509.2792507010645
NKCE9YFBBNJ82UVB,4121.53289418171
HMBDRUCNJSJQRRGC,6894.6372341449705
CAGE3GFTQ3UHZ4TC,825.6450749256962
NKCDTAXF2EYZ7MP8,2926.0545020110676
LJGEYSUNTPQZG4ZG,1048.1312704944598
TOPEGF4KEGGVMSXX,5419.836664089949
TSHECQKNFFER2ERM,3966.118844999107
PBXE9YWGTS7NGYKT,2273.926214109106
WATDZ5HGXEYDHBWD,12278.17615575412
PRCDVFAFM2FPJBMZ,1770.2584588163927
PTPE2F33QGYXMHGW,4044.545731821295
KRTEJCZ4M7FD3NJS,2524.860440692094
NKCEAPCYFBP4UJ3V,3107.8482702141428
CAGEBTJBRFGAUQQB,5171.940128300188
MUGEAGGKZFYBUMP9,2420.8973743708993
ACCEAZCVGGGWZGKU,846.2400724923872
CRTECN2QVV7UJQNH,4658.465643732359
NKCDXEGWS7VWXSEJ,3011.055162410071
NKCDY44FMPNQHFFN,1373.240981278635
NKCE8JXS2AAKUGGD,3777.2175691956145
RNGE88FRWWZECGGM,6856.390507651912
BRAE7GU9K3E2PWGC,550.3683772827625
VASEHU9W3N9RDPGZ,7468.831547170626
PCSEC86VSX45XVZS,11701.046361833012
NKCE49ATF8BFHDVP,1506.031834066171
KTAEHETVCXXZRXGK,10054.104720145173
KTAEHE9HAED4VUQB,5251.1135124808925
PACE472CMNPGQY2W,2781.187435655122
NKCEAPCYFTHYVARD,575.4092991431593
SHODPH4GZWVXE5RB,980.8369319280623
BRAEB3KBY393GUHA,10258.451610870417
BRAEB2S8RZZRXMT3,2369.75875426615
PCSEAH5WWRYGEVGZ,8372.138244210146
NKCEAVZ3C9CRDB6Z,450.82395778050244
RTRDZTF9URF2UFPF,9058.352446294819
CAGE6HYJDNZJVADS,4765.900546313615
SWSEBHCPZGHMBKJY,3747.6907315481917
ACCDQGVSDZ92ZWGW,2940.7706979880645
NKCE4CSZUZWHUTFS,532.9549667771334
ACCEGKFHRFGN6XZB,831.4019143865576
BRAECGQ4GW73HJFV,1040.463728459434
CRTECN2QXZ9ETCGB,3773.9195051615593
MUGE6A5HZUJ924WH,2509.4238172023956
BRAEE6YMK83RB9MZ,847.7300037115865
TMLED6G5MJQGNZHS,4555.065636054154
NKCEFGFUZURHNH6R,3029.813358265715
NKCE7ZPRQX9SBZXN,2492.0758501484625
VANE3KUFUXF2CVHU,5383.421943089589
NKCED6EYN4ZPK9AA,7949.007682956349
RNGEDF5HDGKZGA3T,1218.3351510380257
ACCEAZCVVFPBJAGB,1237.190736394496
PBXEDCSE8CHTATYY,4567.051755146249
TOPEFYB6HRPPCD8R,6784.046073228396
RTRDTSBQW94HJ8VT,187.30142462635732
NKCEYGTGJ65HSJ9Y,2061.0749458242167
NKCEFFFPGEJSTBJP,652.6357176718518
NKCDYASFYGXZESTM,3631.579174070103
NKCE6SR4H3EHXWNA,3785.016769830667
AUDCY8T7KPEG3ZZF,6055.573675573834
NKCDWBPZCHZEYT7S,3625.262668977588
NKCDYARBFFBQYKFH,3769.105094532608
TOPEBZYTWUYMJXSG,4889.537554257879
DRPEG3ZH7GJFFZDM,6071.6719181789
SNDE6KNAQN3GFRQG,7764.922997899315
WFCEHYZMGJQWVVZU,5638.2052296619195
ACCEGZ6BRBTGQWZY,3911.5226313884086
CRTECN2QXH4N9WZS,2633.3694586624347
PTPDZYCEDURXTYRF,2060.1078937917696
ARPEEMC95HMYAJNH,5383.1703332161
SFFEGKYYDWTZTEQC,4229.650103858052
PCSEC86VCFQYV6QG,6472.501616327135
BCHEHYMBZQ8ABUUY,1822.8211874208055
RNGE87FCQJ9GRKWZ,4937.042015028537
NKCE5ZHWX6Z8PBFH,2262.2962054281447
BRFEJYHNGYSX9T9D,3769.251558859401
TOPE7ZHYQFFHPCBX,4871.218359968957
CAGED6YFBH8NZQM8,670.9916797337394
STREDF58JH3GQZF9,2383.4438589480114
BRAEA5MZDQKHUQCT,3505.493183621693
MUGEBFGF6ZUHKH4C,1008.2664793647789
CRTECYY4GFDJFKBD,4142.181664392469
WATDZRZGZAM7HDGV,7408.5718261997245
CRTEHSSCVTZ3DB72,1030.0446918802165
NKCDXZGUZKNYVXG9,10617.119130332576
TOPEBN6MZNGGZEMY,10652.591169533653
MUGEACY8VQRMM4FX,2425.966744419483
NKCE5UY9HQTQ8TBG,7709.210094743365
SCHE4ZYTVE8DY5PP,3736.853233908682
RNGE9GWPJH9MMNWX,5921.66111164719
CAGE8FG3CYVFG2GM,2744.9044304629233
SHIEHXZMQPC4GT6F,885.9644861042582
ACBEHDU9Z9DGZP9Z,5431.936591944993
BRAE6KWFPZWJ2FHH,2427.093974941677
TSHE8CAWEGE3CUPM,3624.944165713508
SHIE9J6PFGP9DZAH,4148.322826399981
CAGEYFZWNCKDDXXQ,1227.2259432657445
JCKEEABZDWF9VU7N,7064.694641615599
SOPEJ7SCRS3SKFGP,3814.3892769584527
WATE9MVXHMTCFZSP,672.6382970021227
CRTECN2QXMXFUYRD,1735.0394237110934
RNGE96Y49HCWGUGH,979.4501473993573
BRAE9RDQYNWZBYJF,1971.345548801697
RTRECFHX3TDFD9SP,8012.237506347179
BRAE59YTMB36ZVFG,7970.909802341144
ACCEGZ6B9MYUTYST,6169.006142456616
SHIEF8DUHZJP8MVC,782.0302640612
LJGEG52SCZ5WZBKZ,4062.650274927625
SHTECN9HDECRYPF8,6964.482891621721
CSKEH3JPF4EJVBSF,6978.609936477789
BRAEBBYRYT9WDJRQ,1037.977411880656
SFFEGGJYFJWAV4HV,3275.405673114791
CBKEHGUY3GEHDSFY,5369.696792105429
NKCE73V3DADAVHDU,4115.394167899508
TOPEGF6QDCGCHHXY,880.3036226203601
RNGE3YSWFWYYHNCA,5939.084970770807
NKCE8HSQJQBPRSGY,6177.230292926359
CAGDU9C3QVCBMQKQ,3300.8195565899937
BRAEDQDFMNC6MQZW,1177.024010934206
SHOECB92BGNGSZGZ,653.1413154541463
DREEAVBXKQUUVJUT,5264.7951793483
WCKE2TFYZGPGDGGV,3985.373622426275
CAGE9AGRUGPHV5FM,6892.992982270935
BRAEBB6TT8GKVG8A,2247.022128809607
CRTECN2QUCSMF4SX,2987.601143181677
BCHEHYUKDZZPZBH2,2596.488134674526
BRAE8JUHJB794RZY,7721.646571514285
BRAE4DJMZCWYGDJU,5137.407741259552
GLSEJGVBRQMYV7NE,6951.126322162917
NKCE9Q93HRESPRBU,5966.410681778879
NKCECATQF8ZXGXJS,571.3865009725705
ETHEJG7NHGRFGHHK,11167.441194578641
NKCEASCZBAEB2Y63,2454.0834048407514
ACCDSY8ERUYRYSUA,1218.1314471591218
BRAEDH76V3J4FBWQ,6653.4949274728
HACEGPF9FJFJQU2R,716.1257666708977
ACCEGBTPV5PPBHVD,5656.262387769235
PCSEAH5WCDGS8YCZ,2930.0456985884357
RTRDRUZCPNJ3MTAT,565.8349151370661
PBXE68H4WBX5AFCH,3278.4563272743476
RNGEHFDYHVSR3SMH,3004.3444397127914
DREEDR97ZHGNPWFR,5158.746857111263
